Class	DocDB Family ID	Serial no.	Title	Publication date
positive	34742219	WO2005063034A1	MANUFACTURING METHOD FOR CHEESE WITH MEAT AND FISH, MEAT-CHEESE	2005-07-14
positive	35657490	US20060018995A1	Method of preparing a beverage and resulting beverage	2006-01-26
positive	35909925	US20060040039A1	Composition comprising hemp and method for making	2006-02-23
positive	35986279	UA79281C2	STABILIZED COMPOSITION COMPRISING A NATURAL CANNABINOID COMPOUND AND PROCESS FOR THE PREPARATION THEREOF	2007-06-11
positive	35986279	US20030229027A1	Stabilized natural cannabinoid formulation	2003-12-11
positive	35986279	ZA200407192B	Stabilized natural cannabinoid formulation.	2005-10-06
positive	36694759	CA2653835A1	NEW USE FOR CANNABINOID	2007-12-06
positive	36694759	EP2034987A1	NEW USE FOR CANNABINOID	2009-03-18
positive	36694759	GB0610828D0	New use for cannabinoid	2006-07-12
positive	36694759	GB2438682A	New use for cannabinoids	2007-12-05
positive	36694759	JP2009538893A	New use of kannabinoido 	2009-11-12
positive	36694759	US20090306221A1	Use for Cannabinoid	2009-12-10
positive	36694759	WO2007138322A1	NEW USE FOR CANNABINOID	2007-12-06
positive	3684879	AT414205B	METHOD FOR PRODUCING UNSATURATED FATTY ACID DRY CONCENTRATE	2006-10-15
positive	3684879	ATA10632000A	VERFAHREN ZUR HERSTELLUNG VON UNGESÄTTIGTEM FETTSÄURE-TROCKENKONZENTRAT	2006-01-15
positive	3684879	AU6566101A	Method for producing a dry concentrate of an unsaturated fatty acid	2002-01-02
positive	3684879	CA2411205A1	METHOD OF PREPARING AN UNSATURATED FATTY ACID DRY CONCENTRATE	2002-12-10
positive	3684879	CA2411205C	METHOD OF PREPARING AN UNSATURATED FATTY ACID DRY CONCENTRATE	2010-06-01
positive	3684879	EP1303199A1	METHOD FOR PRODUCING A DRY CONCENTRATE OF AN UNSATURATED FATTY ACID	2003-04-23
positive	3684879	EP1303199B1	METHOD FOR PRODUCING A DRY CONCENTRATE OF AN UNSATURATED FATTY ACID	2005-11-16
positive	3684879	TWI242411B	Method of preparing an unsaturated fatty acid dry concentrate	2005-11-01
positive	3684879	US20030157175A1	Unsaturated fatty acid is applied on a biologically inert matrix having a large surface area and is subsequently dried; foods, beverages	2003-08-21
positive	3684879	US20120016028A1	METHOD OF PREPARING AN UNSATURATED FATTY ACID DRY CONCENTRATE	2012-01-19
positive	3684879	US8052991B2	Unsaturated fatty acid is applied on a biologically inert matrix having a large surface area and is subsequently dried; foods, beverages	2011-11-08
positive	3684879	US8388997B2	Method of preparing an unsaturated fatty acid dry concentrate	2013-03-05
positive	3684879	WO2001097634A1	METHOD FOR PRODUCING A DRY CONCENTRATE OF AN UNSATURATED FATTY ACID	2001-12-27
positive	3684879	ZA200209837B	Method for producing a dry concentrate of an unsaturated fatty acid.	2003-12-04
positive	37172738	KR20060081882A	BEVERAGE COMPRISING WILD GINSENG EXTRACT	2006-07-13
positive	37498249	WO2006132042A1	NUTRITIONAL SUPPLEMENT POWDER AND FAT FOR FOOD OR MEDICINE	2006-12-14
positive	37536990	JP2006316006A	CHITOSAN COMPOUNDED COMPOSITION AND FOOD	2006-11-24
positive	37536990	JP4830130B2	As a chitosan blendinging constituent	2011-12-07
positive	37635837	AU2007295179A1	Dosage unit for sublingual, buccal or oral administration of water-insoluble pharmaceutically active substances	2008-03-20
positive	37635837	AU2007295179B2	Dosage unit for sublingual, buccal or oral administration of water-insoluble pharmaceutically active substances	2013-05-30
positive	37635837	CA2664315A1	DOSAGE UNIT FOR SUBLINGUAL, BUCCAL OR ORAL ADMINISTRATION OF WATER-INSOLUBLE PHARMACEUTICALLY ACTIVE SUBSTANCES	2008-03-20
positive	37635837	CA2664315C	DOSAGE UNIT FOR SUBLINGUAL, BUCCAL OR ORAL ADMINISTRATION OF WATER-INSOLUBLE PHARMACEUTICALLY ACTIVE SUBSTANCES	2016-01-19
positive	37635837	CN101541299A	A hypoglossal oral or for oral administration does not dissolve in water the medicine of active material of dosage unit	2009-09-23
positive	37635837	CN101541299B	A hypoglossal oral or for oral administration does not dissolve in water the medicine of active material of dosage unit	2013-04-17
positive	37635837	EP2063861A2	DOSAGE UNIT FOR SUBLINGUAL, BUCCAL OR ORAL ADMINISTRATION OF WATER-INSOLUBLE PHARMACEUTICALLY ACTIVE SUBSTANCES	2009-06-03
positive	37635837	EP2063861B1	DOSAGE UNIT FOR SUBLINGUAL, BUCCAL OR ORAL ADMINISTRATION OF WATER-INSOLUBLE PHARMACEUTICALLY ACTIVE SUBSTANCES	2015-02-25
positive	37635837	ES2536922T3	Dosage unit for sublingual, buccal or oral insoluble pharmaceutically active substances in water	2015-05-29
positive	37635837	JP2010503664A	Sublingual of water-insoluble pharmaceutically active substance, pharmaceutical dosage unit for oral administration or cheek	2010-02-04
positive	37635837	JP2014114301A	PHARMACEUTICAL DOSAGE UNIT FOR SUBLINGUAL, BUCCAL OR ORAL ADMINISTRATION OF WATER-INSOLUBLE PHARMACEUTICALLY ACTIVE SUBSTANCES	2014-06-26
positive	37635837	US20100008985A1	DOSAGE UNIT FOR SUBLINGUAL, BUCCAL OR ORAL ADMINISTRATION OF WATER-INSOLUBLE PHARMACEUTICALLY ACTIVE SUBSTANCES	2010-01-14
positive	37635837	US9308175B2	Dosage unit for sublingual, buccal or oral administration of water-insoluble pharmaceutically active substances	2016-04-12
positive	37635837	WO2008033024A2	DOSAGE UNIT FOR SUBLINGUAL, BUCCAL OR ORAL ADMINISTRATION OF WATER-INSOLUBLE PHARMACEUTICALLY ACTIVE SUBSTANCES	2008-03-20
positive	37635837	WO2008033024A3	DOSAGE UNIT FOR SUBLINGUAL, BUCCAL OR ORAL ADMINISTRATION OF WATER-INSOLUBLE PHARMACEUTICALLY ACTIVE SUBSTANCES	2008-05-22
positive	3771570	AU612109B2	FOOD COMPOSITION	1991-07-04
positive	3771570	AU7302387A	FOOD COMPOSITION	1987-11-24
positive	3771570	US4842885A	OFFALS, BONES AS PET FOOD PROTEIN SOURCE; HUMECTANTS	1989-06-27
positive	3771570	US4886679A	STABLE INTERMEDIATE MOISTURE PET FOOD CONTAINING PROTEIN AND HUMECTANT	1989-12-12
positive	3771570	US4990356A	Moist pet food; proteins; humectants; storage stability	1991-02-05
positive	38235453	EP1986614A2	PROTEIN HYDROLYSATE EXCIPIENTS	2008-11-05
positive	38235453	US20070190130A1	Protein hydrolysate excipients	2007-08-16
positive	38235453	US20110165237A1	Protein Hydrolysate Excipients	2011-07-07
positive	38235453	WO2007097936A2	PROTEIN HYDROLYSATE EXCIPIENTS	2007-08-30
positive	38235453	WO2007097936A3	PROTEIN HYDROLYSATE EXCIPIENTS	2007-11-15
positive	38428533	US20070196560A1	ALL NATURAL OMEGA ENRICHED PEANUT BUTTER	2007-08-23
positive	38655021	EP2020874A1	COMPOSITION COMPRISING ONE OR MORE ESTERIFIED PHYTOSTEROLS AND/OR PHYTOSTANOLS INTO WHICH ARE SOLUBILIZED ONE OR MORE UNESTERIFIED PHYTOSTEROLS AND/OR PHYTOSTANOLS, IN ORDER TO ACHIEVE THERAPEUTIC AND FORMULATION BENEFITS	2009-02-11
positive	38655021	EP2020874A4	COMPOSITION COMPRISING ONE OR MORE ESTERIFIED PHYTOSTEROLS AND/OR PHYTOSTANOLS INTO WHICH ARE SOLUBILIZED ONE OR MORE UNESTERIFIED PHYTOSTEROLS AND/OR PHYTOSTANOLS, IN ORDER TO ACHIEVE THERAPEUTIC AND FORMULATION BENEFITS	2015-07-15
positive	38655021	US20070254088A1	Preserving food product from both deterioration due to microbial growth and oxidation of any constituent fats or oils which may be present within said food product by adding to the food product one or more phytosterols, phytostanols, or mixtures thereof; for example, sitosterol/B-/	2007-11-01
positive	38655021	WO2007124597A1	COMPOSITION COMPRISING ONE OR MORE ESTERIFIED PHYTOSTEROLS AND/OR PHYTOSTANOLS INTO WHICH ARE SOLUBILIZED ONE OR MORE UNESTERIFIED PHYTOSTEROLS AND/OR PHYTOSTANOLS, IN ORDER TO ACHIEVE THERAPEUTIC AND FORMULATION BENEFITS	2007-11-08
positive	38655855	US20070254026A1	SOFTGEL CAPSULES	2007-11-01
positive	38655855	WO2007124598A2	SOFTGEL CAPSULES WITH PHYTOSTEROLS AND/OR PHYTOSTANOLS AND OPTIONLLY OMEGA POLYUNSTAURATED FATTY ACIDS	2007-11-08
positive	38655855	WO2007124598A3	SOFTGEL CAPSULES WITH PHYTOSTEROLS AND/OR PHYTOSTANOLS AND OPTIONLLY OMEGA POLYUNSTAURATED FATTY ACIDS	2007-12-21
positive	38694283	EP2032148A2	COMPOSITION CONTAINING LACTOBACILLUS SP. AND A CANNABINOID RECEPTOR AND/OR A OPIOID RECEPTOR AGONIST	2009-03-11
positive	38694283	US20090311227A1	Composition	2009-12-17
positive	38694283	WO2007132359A2	COMPOSITION CONTAINING LACTOBACILLUS SP. AND A CANNABINOID RECEPTOR AND/OR A OPIOID RECEPTOR AGONIST	2007-11-22
positive	38694283	WO2007132359A3	COMPOSITION CONTAINING LACTOBACILLUS SP. AND A CANNABINOID RECEPTOR AND/OR A OPIOID RECEPTOR AGONIST	2008-08-14
positive	38712278	US20070269576A1	Exotic fruit juice and silver-containing beverage	2007-11-22
positive	38878532	US20090041816A1	Coated particles	2009-02-12
positive	38878532	WO2009016091A1	COATED PARTICLES	2009-02-05
positive	39156950	JPWO2008029504A1	Flavor improver	2010-01-21
positive	39156950	WO2008029504A1	FLAVOR IMPROVER	2008-03-13
positive	39166091	BRPI0906936A2	Uso de canabinóide canabidiol e canabinóide tetraidrocanabivarina	2015-07-28
positive	39166091	CA2711873A1	NEW USE FOR CANNABINOIDS	2009-07-30
positive	39166091	CN101977596A	Cannabinoid type new use of	2011-02-16
positive	39166091	EP2254565A1	NEW USE FOR CANNABINOIDS	2010-12-01
positive	39166091	GB0801051D0	New use for cannabinoids	2008-02-27
positive	39166091	GB2459637A	New use for cannabinoids	2009-11-04
positive	39166091	GB2459637B	New use for cannabinoids	2012-06-06
positive	39166091	JP2011509989A	New use of kannabinoido 	2011-03-31
positive	39166091	JP2015120739A	New applications of cannabinoid	2015-07-02
positive	39166091	US20110082195A1	NEW USE FOR CANNABINOIDS	2011-04-07
positive	39166091	US20130245110A1	USE FOR CANNABINOIDS	2013-09-19
positive	39166091	WO2009093018A1	NEW USE FOR CANNABINOIDS	2009-07-30
positive	39269011	AU2007305271A1	Film embedded packaging and method of making same	2008-04-10
positive	39269011	CA2664615A1	FILM EMBEDDED PACKAGING AND METHOD OF MAKING SAME	2008-04-10
positive	39269011	CN101534799A	Film embedded type package and its preparation method thereof	2009-09-16
positive	39269011	EP2077824A2	FILM EMBEDDED PACKAGING AND METHOD OF MAKING SAME	2009-07-15
positive	39269011	EP2077824A4	FILM EMBEDDED PACKAGING AND METHOD OF MAKING SAME	2012-07-18
positive	39269011	JP2010504893A	And a method of manufacturing the same buried packaging - film	2010-02-18
positive	39269011	JP5356235B2	Film - buried packaging and manufacturing method thereof	2013-12-04
positive	39269011	US20080081071A1	Pouch for drug delivery comprising a porous semipermeable substrate; and water soluble film at least partially embedded; food, nutraceuticals, cosmetics  	2008-04-03
positive	39269011	WO2008042331A2	FILM EMBEDDED PACKAGING AND METHOD OF MAKING SAME	2008-04-10
positive	39269011	WO2008042331A3	FILM EMBEDDED PACKAGING AND METHOD OF MAKING SAME	2008-05-29
positive	39275145	US20080085343A1	Dairy product free; autoimmune disorders	2008-04-10
positive	39284118	AU2007319831A1	Synthetic peptide amides and dimers thereof	2008-05-22
positive	39284118	AU2007319831B2	Synthetic peptide amides and dimers thereof	2013-05-30
positive	39284118	CA2667460A1	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2008-05-22
positive	39284118	CA2667460C	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2016-08-02
positive	39284118	CA2898514A1	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2008-05-22
positive	39284118	CN101535336A	Synthetic peptide amides and dimers thereof	2009-09-16
positive	39284118	CN101535336B	Synthetic peptide amides and dimers thereof	2014-04-02
positive	39284118	EP2079756A2	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2009-07-22
positive	39284118	EP2079756B1	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2012-10-17
positive	39284118	IL197924A	Synthetic peptide amides, pharmaceutical compositions comprising the same and uses thereof	2015-09-24
positive	39284118	IL197924D0	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2009-12-24
positive	39284118	JP2010510966A	And its dimer synthetic peptide amide	2010-04-08
positive	39284118	JP2013241447A	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2013-12-05
positive	39284118	JP5364583B2	Synthetic peptide amides and its dimer	2013-12-11
positive	39284118	JP6220180B2	Synthetic peptide amides and their dimers	2017-10-25
positive	39284118	KR20090085097A	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2009-08-06
positive	39284118	KR20140056396A	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2014-05-09
positive	39284118	MX2009004999A	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF.	2009-10-12
positive	39284118	NZ577108A	Synthetic peptide amides and dimers thereof of the kappa opioid receptor	2012-09-28
positive	39284118	RU2009121298A	SYNTHETIC PEPTIDE AMIDES AND THEIR DIMERS	2010-12-20
positive	39284118	RU2510399C2	SYNTHETIC PEPTIDE AMIDES AND THEIR DIMERS	2014-03-27
positive	39284118	US10017536B2	Synthetic peptide amides and dimers thereof	2018-07-10
positive	39284118	US20090264373A1	of kappa opioid receptor and agonists thereof, exhibit low P450 CYP inhibition and low penetration into the brain; visceral pain, neuropathic pain, hyperalgesia, irritabile bowel syndrome, ocular and otic inflammation, pruritis, edema, hyponatremia, hypokalemia, ileus, tussis and glaucoma	2009-10-22
positive	39284118	US20110257105A1	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2011-10-20
positive	39284118	US20140357579A1	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2014-12-04
positive	39284118	US20160376308A1	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2016-12-29
positive	39284118	US20190177365A1	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2019-06-13
positive	39284118	US7842662B2	of kappa opioid receptor and agonists thereof, exhibit low P450 CYP inhibition and low penetration into the brain; visceral pain, neuropathic pain, hyperalgesia, irritabile bowel syndrome, ocular and otic inflammation, pruritis, edema, hyponatremia, hypokalemia, ileus, tussis and glaucoma	2010-11-30
positive	39284118	US8536131B2	Synthetic peptide amides and dimers thereof	2013-09-17
positive	39284118	US9334305B2	Synthetic peptide amides and dimers thereof	2016-05-10
positive	39284118	WO2008060552A2	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2008-05-22
positive	39284118	WO2008060552A3	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2008-12-31
positive	39284118	ZA200903053B	SYNTHETIC PEPTIDE AMIDES AND DIMERS THEREOF	2010-02-24
positive	39710487	US20080206405A1	Blend of salmon oil, hemp oil, evening primrose oil, and is at least 70% organic Barley, Oats, Rice, Chicken, Flax Seed, Canola Oil, Natural Flavor, Peas, Carrots	2008-08-28
positive	39710487	WO2008103813A1	PET TREAT CONTAINING ORGANIC NUTRIENTS	2008-08-28
positive	39774970	CA2628217A1	LIQUID HEMP BEVERAGE CONCENTRATE EXTRACTION	2008-09-22
positive	39774970	US20080233254A1	washing hemp seeds, then mixing with water, grinding to form slurries, screening to remove fibers and recovering the plant extracts	2008-09-25
positive	39788806	US20080241339A1	Low levels of tetrahydrocannabinol (THC) alkaloid; non-dairy beverage base with high naturally occurring proteins, essential amino acids, minerals; rich in essential fatty acids Omega 3 and 6, low in carbohydrates, pleasant flavor, milk-like appearance, hypoallergenic	2008-10-02
positive	39788806	WO2008118283A1	HEMP FOOD PRODUCT BASE AND PROCESSES	2008-10-02
positive	40091250	CA2634536A1	BEVERAGE, FOOD COMPOSITION AND METHODS OF MAKING SAME	2008-11-30
positive	40091250	US20080305236A1	Beverage, Food Composition and Methods of Making Same	2008-12-11
positive	40239593	CN101998855A	For intensifying baby-car growth and development of the endogenous cannabinoid	2011-03-30
positive	40239593	EP2205240A1	ENDOCANNABINOIDS FOR ENHANCING GROWTH AND DEVELOPMENT IN INFANTS	2010-07-14
positive	40239593	JP2010540618A	Endocannabinoid to increase the growth and development of infants	2010-12-24
positive	40239593	US20110172305A1	Endocannabinoids for Enhancing Growth and Development in Infants	2011-07-14
positive	40239593	WO2009044402A1	ENDOCANNABINOIDS FOR ENHANCING GROWTH AND DEVELOPMENT IN INFANTS	2009-04-09
positive	40299564	CA2595671A1	METHOD AND SYSTEM FOR PRODUCING MEDICINAL ALCOHOL AS A PROPHYLATIC OR REMEDY FOR CANCER, HIV, AIDS AND AUTOIMMUNE DISEASES	2009-01-30
positive	40793287	BRPI0910094A2	composição de goma de mascar, uso da mesma, método para tratamento ou alívio da dor em um mamífero em necessidade do mesmo, e, embalagem de bolha	2015-12-15
positive	40793287	CA2719830A1	CHEWING GUM COMPOSITIONS COMPRISING CANNABINOIDS	2009-10-01
positive	40793287	CA2719830C	CHEWING GUM COMPOSITIONS COMPRISING CANNABINOIDS	2017-08-08
positive	40793287	DK2280687T3	Chewing gum compositions comprising cannabinoids	2019-05-27
positive	40793287	EP2280687A1	CHEWING GUM COMPOSITIONS COMPRISING CANNABINOIDS	2011-02-09
positive	40793287	EP2280687B1	CHEWING GUM COMPOSITIONS COMPRISING CANNABINOIDS	2019-02-27
positive	40793287	MX2010010607A	CHEWING GUM COMPOSITIONS COMPRISING CANNABINOIDS.	2011-03-29
positive	40793287	US20110097283A1	CHEWING GUM COMPOSITIONS COMPRISING CANNABINOIDS	2011-04-28
positive	40793287	US20150209322A1	CHEWING GUM COMPOSITIONS COMPRISING CANNABINOIDS	2015-07-30
positive	40793287	US9023322B2	Chewing gum compositions comprising cannabinoids	2015-05-05
positive	40793287	US9433601B2	Chewing gum compositions comprising cannabinoids	2016-09-06
positive	40793287	WO2009120080A1	CHEWING GUM COMPOSITIONS COMPRISING CANNABINOIDS	2009-10-01
positive	40844760	CA2749273A1	PHARMACEUTICAL ORAL DOSAGE FORM COMPRISING A TRIPTAN AND AN ANTIEMETIC	2009-07-16
positive	40844760	CA2749273C	PHARMACEUTICAL ORAL DOSAGE FORM COMPRISING A TRIPTAN AND AN ANTIEMETIC	2018-09-04
positive	40844760	CA2905541A1	PHARMACEUTICAL COMPOSITIONS COMPRISING AN ANTIEMETIC AND AN OPIOID ANALGESIC	2009-07-16
positive	40844760	EP2240022A2	PHARMACEUTICAL COMPOSITIONS	2010-10-20
positive	40844760	EP2240022A4	PHARMACEUTICAL COMPOSITIONS	2012-04-25
positive	40844760	EP2240022B1	Bilayered tablets comprising oxycodone and promethazine	2016-12-28
positive	40844760	EP3090743A1	PHARMACEUTICAL COMPOSITIONS FOR TREATING HEADACHE AND ELIMINATING NAUSEA	2016-11-09
positive	40844760	ES2620672T3	Double layer tablets comprising oxycodone and promethazine	2017-06-29
positive	40844760	JP2011509310A	Pharmacy composition 	2011-03-24
positive	40844760	JP2014058540A	Pharmaceutical compositions	2014-04-03
positive	40844760	JP2015013884A	PHARMACEUTICAL COMPOSITIONS	2015-01-22
positive	40844760	JP2016155847A	PHARMACEUTICAL COMPOSITIONS	2016-09-01
positive	40844760	JP2017122109A	Pharmaceutical composition	2017-07-13
positive	40844760	JP5714910B2	The pharmaceutical composition	2015-05-07
positive	40844760	JP5913262B2	Pharmaceutical composition	2016-04-27
