Class	DocDB Family ID	Serial no.	Title	Publication date
positive	51420523	US9818796B2	Planar qubits having increased coherence times	2017-11-14
positive	51503320	CN104050509A	Superconducting crystal lattice on the surface layer of the code the frequency of the array	2014-09-17
positive	51503320	CN104050509B	Superconducting crystal lattice on the surface layer of the code the frequency of the array	2017-05-03
positive	51503320	US20140264283A1	FREQUENCY ARRANGEMENT FOR SURFACE CODE ON A SUPERCONDUCTING LATTICE	2014-09-18
positive	51503320	US9111230B2	Frequency arrangement for surface code on a superconducting lattice	2015-08-18
positive	51523562	CN105052038A	Quantum bit and the chip mode between the frequency of the separation so as to reduce the loss of the common colour	2015-11-11
positive	51523562	CN105052038B	Quantum bit and the chip mode between the frequency of the separation so as to reduce the loss of the common colour	2018-04-10
positive	51523562	DE112014001247T5	Frequency separation between qubits and chip modes for reducing purcell - loss	2016-01-21
positive	51523562	GB201515685D0	Frequency separation between qubit and chip mode to reduce purcell loss	2015-10-21
positive	51523562	GB2526477A	Frequency separation between qubit and chip mode to reduce purcell loss	2015-11-25
positive	51523562	GB2526477B	Frequency separation between qubit and chip mode to reduce purcell loss	2016-07-13
positive	51523562	JP2016512672A	How to control the parcel loss, system, chip and computer program	2016-04-28
positive	51523562	JP6291510B2	Method, system, chip and computer program for controlling parcel loss	2018-03-14
positive	51523562	US20140264284A1	FREQUENCY SEPARATION BETWEEN QUBIT AND CHIP MODE TO REDUCE PURCELL LOSS	2014-09-18
positive	51523562	US20150325774A1	FREQUENCY SEPARATION BETWEEN QUBIT AND CHIP MODE TO REDUCE PURCELL LOSS	2015-11-12
positive	51523562	US20150363707A1	FREQUENCY SEPARATION BETWEEN QUBIT AND CHIP MODE TO REDUCE PURCELL LOSS	2015-12-17
positive	51523562	US9159033B2	Frequency separation between qubit and chip mode to reduce purcell loss	2015-10-13
positive	51523562	US9218571B2	Frequency separation between qubit and chip mode to reduce purcell loss	2015-12-22
positive	51523562	WO2014140944A1	FREQUENCY SEPARATION BETWEEN QUBIT AND CHIP MODE TO REDUCE PURCELL LOSS	2014-09-18
positive	51523563	DE112014000501T5	Controlled shafts activated gate with a plurality of qubits	2016-01-28
positive	51523563	GB201516760D0	Multiple-qubit wave-activated controlled gate	2015-11-04
positive	51523563	GB2528196A	Multiple-qubit wave-activated controlled gate	2016-01-13
positive	51523563	GB2528196B	Multiple-qubit wave-activated controlled gate	2018-03-21
positive	51523563	JP2016518637A	Microwave activity being controlled phase (MAP) gate system, method, and device	2016-06-23
positive	51523563	JP6395736B2	Microwave activation controlled phase (MAP) gate system, method and device	2018-09-26
positive	51523563	US20140264285A1	MULTIPLE-QUBIT WAVE-ACTIVATED CONTROLLED GATE	2014-09-18
positive	51523563	US20140368234A1	MULTIPLE-QUBIT WAVE-ACTIVATED CONTROLLED GATE	2014-12-18
positive	51523563	US8872360B2	Multiple-qubit wave-activated controlled gate	2014-10-28
positive	51523563	US9432024B2	Multiple-qubit wave-activated controlled gate	2016-08-30
positive	51523563	WO2014140943A1	MULTIPLE-QUBIT WAVE-ACTIVATED CONTROLLED GATE	2014-09-18
positive	51523564	US10008655B2	Suspended superconducting qubits	2018-06-26
positive	51523564	US20140264286A1	SUSPENDED SUPERCONDUCTING QUBITS	2014-09-18
positive	51523564	US20150311422A1	SUSPENDED SUPERCONDUCTING QUBITS	2015-10-29
positive	51523564	US20150340584A1	SUSPENDED SUPERCONDUCTING QUBITS	2015-11-26
positive	51523564	US9177814B2	Suspended superconducting qubits	2015-11-03
positive	51523564	US9716219B2	Suspended superconducting qubits	2017-07-25
positive	51523565	US20140264287A1	REMOVAL OF SPURIOUS MICROWAVE MODES VIA FLIP-CHIP CROSSOVER	2014-09-18
positive	51523565	US20160204330A1	REMOVAL OF SPURIOUS MICROWAVE MODES VIA FLIP-CHIP CROSSOVER	2016-07-14
positive	51523565	US20160204331A1	REMOVAL OF SPURIOUS MICROWAVE MODES VIA FLIP-CHIP CROSSOVER	2016-07-14
positive	51523565	US9219298B2	Removal of spurious microwave modes via flip-chip crossover	2015-12-22
positive	51523565	US9455392B2	Method of fabricating a coplanar waveguide device including removal of spurious microwave modes via flip-chip crossover	2016-09-27
positive	51523565	US9531055B2	Removal of spurious microwave modes via flip-chip crossover	2016-12-27
positive	51523566	US20140264288A1	METHOD AND SYSTEM THAT IMPLEMENT A V-GATE QUANTUM CIRCUIT	2014-09-18
positive	51523566	US9633313B2	Method and system that implement a V-gate quantum circuit	2017-04-25
positive	51524886	US20140266406A1	SYMMETRIC PLACEMENT OF COMPONENTS ON A CHIP TO REDUCE CROSSTALK INDUCED BY CHIP MODES	2014-09-18
positive	51524886	US8972921B2	Symmetric placement of components on a chip to reduce crosstalk induced by chip modes	2015-03-03
positive	51532911	US20140279822A1	Topological Quantum Computation via Tunable Interactions	2014-09-18
positive	51532911	US9489634B2	Topological quantum computation via tunable interactions	2016-11-08
positive	51579214	AU2014234949A1	Quantum computing with acceptor-based qubits	2015-10-15
positive	51579214	AU2014234949B2	Quantum computing with acceptor-based qubits	2017-08-17
positive	51579214	US20160275410A1	QUANTUM COMPUTING WITH ACCEPTOR-BASED QUBITS	2016-09-22
positive	51579214	US9691033B2	Quantum computing with acceptor-based qubits	2017-06-27
positive	51579214	WO2014146162A1	QUANTUM COMPUTING WITH ACCEPTOR-BASED QUBITS	2014-09-25
positive	51587706	GB201413790D0	Passive error correction of quantom logic errors	2014-09-17
positive	51587706	WO2016020648A2	PASSIVE ERROR CORRECTION OF QUANTUM LOGIC ERRORS	2016-02-11
positive	51587706	WO2016020648A3	PASSIVE ERROR CORRECTION OF QUANTUM LOGIC ERRORS	2016-03-31
positive	51659290	CA2898598A1	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2014-10-09
positive	51659290	EP2946413A2	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2015-11-25
positive	51659290	EP2946413A4	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2016-09-14
positive	51659290	HK1218022A1	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2017-01-27
positive	51659290	JP2016509800A	Superconducting device having at least one enclosure	2016-03-31
positive	51659290	JP2019050399A	Superconducting device having at least one enclosure	2019-03-28
positive	51659290	JP6461009B2	Superconducting device having at least one enclosure	2019-01-30
positive	51659290	KR20150127045A	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2015-11-16
positive	51659290	SG11201505616YA	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2015-09-29
positive	51659290	US20150357550A1	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2015-12-10
positive	51659290	WO2014163728A2	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2014-10-09
positive	51659290	WO2014163728A3	SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2014-12-31
positive	51690101	CA2898608A1	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2014-10-16
positive	51690101	EP2946414A2	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2015-11-25
positive	51690101	EP2946414A4	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2016-09-14
positive	51690101	HK1218021A1	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2017-01-27
positive	51690101	JP2016511534A	Method for manufacturing a superconducting device having at least one enclosure	2016-04-14
positive	51690101	JP6360499B2	Method for manufacturing a superconducting device having at least one enclosure	2018-07-18
positive	51690101	KR20150127046A	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2015-11-16
positive	51690101	SG11201505617UA	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2015-09-29
positive	51690101	US20150372217A1	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2015-12-24
positive	51690101	WO2014168665A2	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2014-10-16
positive	51690101	WO2014168665A3	METHODS FOR MAKING A SUPERCONDUCTING DEVICE WITH AT LEAST ONE ENCLOSURE	2014-12-31
positive	51865716	US20140337612A1	SYSTEMS AND METHODS FOR INTERACTING WITH A QUANTUM COMPUTING SYSTEM	2014-11-13
positive	51865716	US20170011305A1	SYSTEMS AND METHODS FOR INTERACTING WITH A QUANTUM COMPUTING SYSTEM	2017-01-12
positive	51865716	US9471880B2	Systems and methods for interacting with a quantum computing system	2016-10-18
positive	51866325	CN105637514A	The single quantum bit quantum gate of high efficiency is divided into fei bo wedge that any terminal of the coding circuit method and system for	2016-06-01
positive	51866325	CN105637514B	The single quantum bit quantum gate of high efficiency is divided into fei bo wedge that any terminal of the coding circuit method and system for	2018-09-25
positive	51866325	EP3058520A2	METHOD AND SYSTEM FOR EFFICIENT DECOMPOSITION OF SINGLE-QUBIT QUANTUM GATES INTO FIBONACCI ANYON BRAID CIRCUITS	2016-08-24
positive	51866325	US20150106418A1	METHOD AND SYSTEM FOR EFFICIENT DECOMPOSITION OF SINGLE-QUBIT QUANTUM GATES INTO FIBONACCI ANYON BRAID CIRCUITS	2015-04-16
positive	51866325	US9721209B2	Method and system for efficient decomposition of single-qubit quantum gates into Fibonacci anyon braid circuits	2017-08-01
positive	51866325	WO2015057742A2	METHOD AND SYSTEM FOR EFFICIENT DECOMPOSITION OF SINGLE-QUBIT QUANTUM GATES INTO FIBONACCI ANYON BRAID CIRCUITS	2015-04-23
positive	51866325	WO2015057742A3	METHOD AND SYSTEM FOR EFFICIENT DECOMPOSITION OF SINGLE-QUBIT QUANTUM GATES INTO FIBONACCI ANYON BRAID CIRCUITS	2015-08-13
positive	51941642	JP2014215985A	Quantum computing device	2014-11-17
positive	51941642	JP6087716B2	Quantum computing device	2017-03-01
positive	51984417	US20140354326A1	Quantum Computers Having Partial Interferometric Quantum Gates	2014-12-04
positive	51984417	US9256834B2	Quantum computers having partial interferometric quantum gates	2016-02-09
positive	52008469	US10068180B2	Systems and methods for operating a quantum processor to determine energy eigenvalues of a hamiltonian	2018-09-04
positive	52008469	US20160132785A1	SYSTEMS AND METHODS FOR OPERATING A QUANTUM PROCESSOR TO DETERMINE ENERGY EIGENVALUES OF A HAMILTONIAN	2016-05-12
positive	52008469	US20180373996A1	SYSTEMS AND METHODS FOR OPERATING A QUANTUM PROCESSOR TO DETERMINE ENERGY EIGENVALUES OF A HAMILTONIAN	2018-12-27
positive	52008469	WO2014197001A1	SYSTEMS AND METHODS FOR OPERATING A QUANTUM PROCESSOR TO DETERMINE ENERGY EIGENVALUES OF A HAMILTONIAN	2014-12-11
positive	52013232	EP3210168A1	METHOD AND APPARATUS FOR ADIABATIC QUANTUM ANNEALING	2017-08-30
positive	52013232	EP3210168A4	METHOD AND APPARATUS FOR ADIABATIC QUANTUM ANNEALING	2018-05-23
positive	52013232	GB201418544D0	Method and apparatus for adiabatic quantum annealing	2014-12-03
positive	52013232	GB2531517A	Method and apparatus for adiabatic quantum annealing	2016-04-27
positive	52013232	US20170308804A1	METHOD AND APPARATUS FOR ADIABATIC QUANTUM ANNEALING	2017-10-26
positive	52013232	WO2016063162A1	METHOD AND APPARATUS FOR ADIABATIC QUANTUM ANNEALING	2016-04-28
positive	52391503	US20150032991A1	SYSTEMS AND METHODS FOR INCREASING THE ENERGY SCALE OF A QUANTUM PROCESSOR	2015-01-29
positive	52391503	US9129224B2	Systems and methods for increasing the energy scale of a quantum processor	2015-09-08
positive	52391503	WO2015013532A1	SYSTEMS AND METHODS FOR INCREASING THE ENERGY SCALE OF A QUANTUM PROCESSOR	2015-01-29
positive	52391504	EP3025278A1	SYSTEMS AND METHODS FOR ACHIEVING ORTHOGONAL CONTROL OF NON-ORTHOGONAL QUBIT PARAMETERS	2016-06-01
positive	52391504	EP3025278A4	SYSTEMS AND METHODS FOR ACHIEVING ORTHOGONAL CONTROL OF NON-ORTHOGONAL QUBIT PARAMETERS	2017-04-05
positive	52391504	EP3025278B1	SYSTEMS AND METHODS FOR ACHIEVING ORTHOGONAL CONTROL OF NON-ORTHOGONAL QUBIT PARAMETERS	2018-09-05
positive	52391504	US20150032993A1	SYSTEMS AND METHODS FOR ACHIEVING ORTHOGONAL CONTROL OF NON-ORTHOGONAL QUBIT PARAMETERS	2015-01-29
positive	52391504	US20170300827A1	SYSTEMS AND METHODS FOR ACHIEVING ORTHOGONAL CONTROL OF NON-ORTHOGONAL QUBIT PARAMETERS	2017-10-19
positive	52391504	US9727823B2	Systems and methods for achieving orthogonal control of non-orthogonal qubit parameters	2017-08-08
positive	52391504	WO2015013441A1	SYSTEMS AND METHODS FOR ACHIEVING ORTHOGONAL CONTROL OF NON-ORTHOGONAL QUBIT PARAMETERS	2015-01-29
positive	52396796	AU2014400659A1	Superconductive gate system	2017-01-12
positive	52396796	AU2014400659B2	Superconductive gate system	2017-11-02
positive	52396796	CA2952922A1	SUPERCONDUCTIVE GATE SYSTEM	2016-01-14
positive	52396796	EP3167450A1	SUPERCONDUCTIVE GATE SYSTEM	2017-05-17
positive	52396796	JP2017529642A	Superconducting gate system	2017-10-05
positive	52396796	JP6285054B2	Superconducting gate system	2018-02-28
positive	52396796	KR20170028395A	SUPERCONDUCTIVE GATE SYSTEM	2017-03-13
positive	52396796	US20160013791A1	SUPERCONDUCTIVE GATE SYSTEM	2016-01-14
positive	52396796	US9455707B2	Superconductive gate system	2016-09-27
positive	52396796	WO2016007136A1	SUPERCONDUCTIVE GATE SYSTEM	2016-01-14
positive	52437032	JP2015015590A	DETECTION OF STATE OF SUPERCONDUCTING QUBIT USING LIGHT	2015-01-22
positive	52437032	JP6029070B2	Superconducting quantum bit state detection using light	2016-11-24
positive	52449647	US20150046681A1	SYSTEMS AND DEVICES FOR QUANTUM PROCESSOR ARCHITECTURES	2015-02-12
positive	52449647	US20160012347A1	SYSTEMS AND DEVICES FOR QUANTUM PROCESSOR ARCHITECTURES	2016-01-14
positive	52449647	US20170091650A1	SYSTEMS AND DEVICES FOR QUANTUM PROCESSOR ARCHITECTURES	2017-03-30
positive	52449647	US9183508B2	Systems and devices for quantum processor architectures	2015-11-10
positive	52449647	US9547826B2	Systems and devices for quantum processor architectures	2017-01-17
positive	52449647	US9875444B2	Systems and devices for quantum processor architectures	2018-01-23
positive	52826675	US10037493B2	Universal adiabatic quantum computing with superconducting qubits	2018-07-31
positive	52826675	US20150111754A1	UNIVERSAL ADIABATIC QUANTUM COMPUTING WITH SUPERCONDUCTING QUBITS	2015-04-23
positive	52826675	US20180314970A1	UNIVERSAL ADIABATIC QUANTUM COMPUTING WITH SUPERCONDUCTING QUBITS	2018-11-01
positive	52828651	CA2927326A1	LOW-NOISE JOSEPHSON JUNCTION-BASED DIRECTIONAL AMPLIFIER	2015-04-23
positive	52828651	EP3058618A1	LOW-NOISE JOSEPHSON JUNCTION-BASED DIRECTIONAL AMPLIFIER	2016-08-24
positive	52828651	EP3058618A4	LOW-NOISE JOSEPHSON JUNCTION-BASED DIRECTIONAL AMPLIFIER	2017-09-13
positive	52828651	JP2016541146A	Low noise Josephson junction system directional amplifier	2016-12-28
positive	52828651	KR20160072187A	LOW-NOISE JOSEPHSON JUNCTION-BASED DIRECTIONAL AMPLIFIER	2016-06-22
positive	52828651	SG11201602942UA	LOW-NOISE JOSEPHSON JUNCTION-BASED DIRECTIONAL AMPLIFIER	2016-05-30
positive	52828651	US20160308502A1	LOW-NOISE JOSEPHSON JUNCTION-BASED DIRECTIONAL AMPLIFIER	2016-10-20
positive	52828651	WO2015057839A1	LOW-NOISE JOSEPHSON JUNCTION-BASED DIRECTIONAL AMPLIFIER	2015-04-23
positive	52829928	DE102014222185A1	Quanta interference based logic deices include, which comprise a electrons - monochromator	2015-05-07
positive	52829928	KR20150051169A	Logic devices including electron monochromator	2015-05-11
positive	52829928	TW201519444A	Quantum interference based logic devices including electron monochromator	2015-05-16
positive	52829928	TWI640094B	QUANTUM INTERFERENCE BASED LOGIC DEVICES INCLUDING ELECTRON MONOCHROMATOR	2018-11-01
positive	52829928	US20150123701A1	QUANTUM INTERFERENCE BASED LOGIC DEVICES INCLUDING ELECTRON MONOCHROMATOR	2015-05-07
positive	52829928	US9112130B2	Quantum interference based logic devices including electron monochromator	2015-08-18
positive	52997221	EP3082073A1	QUANTUM INFORMATION PROCESSING	2016-10-19
positive	52997221	EP3082073B1	QUANTUM INFORMATION PROCESSING	2019-01-16
positive	52997221	US20160300155A1	QUANTUM INFORMATION PROCESSING	2016-10-13
positive	52997221	US9773208B2	Quantum information processing	2017-09-26
positive	53041988	US20160283857A1	EMBEDDING ELECTRONIC STRUCTURE IN CONTROLLABLE QUANTUM SYSTEMS	2016-09-29
positive	53041988	WO2015069625A1	EMBEDDING ELECTRONIC STRUCTURE IN CONTROLLABLE QUANTUM SYSTEMS	2015-05-14
positive	53385932	AU2015267491A1	Hybrid quantum circuit assembly	2016-10-13
positive	53385932	AU2015267491B2	Hybrid quantum circuit assembly	2017-12-14
positive	53385932	CA2950133A1	HYBRID QUANTUM CIRCUIT ASSEMBLY	2015-12-03
positive	53385932	EP3114618A1	HYBRID QUANTUM CIRCUIT ASSEMBLY	2017-01-11
positive	53385932	JP2017518629A	Hybrid quantum circuit parts	2017-07-06
positive	53385932	JP6397509B2	Hybrid quantum circuit parts	2018-09-26
positive	53385932	KR101822326B1	Hybrid quantum circuit assembly	2018-01-25
positive	53385932	KR20160147988A	Hybrid quantum circuit assembly	2016-12-23
positive	53385932	US20150349780A1	HYBRID QUANTUM CIRCUIT ASSEMBLY	2015-12-03
positive	53385932	US9369133B2	Hybrid quantum circuit assembly	2016-06-14
positive	53385932	WO2015183535A1	HYBRID QUANTUM CIRCUIT ASSEMBLY	2015-12-03
